date,time,charging_power_kW,meter_id
150,48,0,1056
150,49,0,1056
150,50,0,1056
150,51,0,1056
150,52,0,1056
150,53,0,1056
150,54,0,1056
150,55,0,1056
150,56,0,1056
150,57,0,1056
150,58,0,1056
150,59,0,1056
150,60,0,1056
150,61,0,1056
150,62,0,1056
150,63,0,1056
150,64,0,1056
150,65,0,1056
150,66,0,1056
150,67,0,1056
150,68,0,1056
150,69,0,1056
150,70,0,1056
150,71,0,1056
150,72,0,1056
150,73,0,1056
150,74,0,1056
150,75,0,1056
150,76,0,1056
150,77,0,1056
150,78,0,1056
150,79,0,1056
150,80,0,1056
150,81,0,1056
150,82,0,1056
150,83,0,1056
150,84,0,1056
150,85,0,1056
150,86,0,1056
150,87,0,1056
150,88,0,1056
150,89,0,1056
150,90,0,1056
150,91,0,1056
150,92,0,1056
150,93,0,1056
150,94,0,1056
150,95,0,1056
150,96,0,1056
151,1,0,1056
151,2,0,1056
151,3,0,1056
151,4,0,1056
151,5,0,1056
151,6,0,1056
151,7,0,1056
151,8,0,1056
151,9,0,1056
151,10,0,1056
151,11,0,1056
151,12,0,1056
151,13,0,1056
151,14,0,1056
151,15,0,1056
151,16,0,1056
151,17,0,1056
151,18,0,1056
151,19,0,1056
151,20,0,1056
151,21,0,1056
151,22,0,1056
151,23,0,1056
151,24,0,1056
151,25,0,1056
151,26,0,1056
151,27,0,1056
151,28,0,1056
151,29,0,1056
151,30,0,1056
151,31,0,1056
151,32,0,1056
151,33,0,1056
151,34,0,1056
151,35,0,1056
151,36,0,1056
151,37,11,1056
151,38,11,1056
151,39,11,1056
151,40,11,1056
151,41,0,1056
151,42,0,1056
151,43,0,1056
151,44,0,1056
151,45,0,1056
151,46,0,1056
151,47,0,1056
151,48,0,1056
151,49,0,1056
151,50,0,1056
151,51,0,1056
151,52,0,1056
151,53,0,1056
151,54,0,1056
151,55,0,1056
151,56,0,1056
151,57,0,1056
151,58,0,1056
151,59,0,1056
151,60,0,1056
151,61,0,1056
151,62,0,1056
151,63,0,1056
151,64,0,1056
151,65,0,1056
151,66,0,1056
151,67,0,1056
151,68,0,1056
151,69,0,1056
151,70,0,1056
151,71,0,1056
151,72,0,1056
151,73,0,1056
151,74,0,1056
151,75,0,1056
151,76,0,1056
151,77,0,1056
151,78,0,1056
151,79,0,1056
151,80,0,1056
151,81,0,1056
151,82,0,1056
151,83,0,1056
151,84,0,1056
151,85,0,1056
151,86,0,1056
151,87,0,1056
151,88,0,1056
151,89,0,1056
151,90,0,1056
151,91,0,1056
151,92,0,1056
151,93,0,1056
151,94,0,1056
151,95,0,1056
151,96,0,1056
152,1,0,1056
152,2,0,1056
152,3,0,1056
152,4,0,1056
152,5,0,1056
152,6,0,1056
152,7,0,1056
152,8,0,1056
152,9,0,1056
152,10,0,1056
152,11,0,1056
152,12,0,1056
152,13,0,1056
152,14,0,1056
152,15,0,1056
152,16,0,1056
152,17,0,1056
152,18,0,1056
152,19,0,1056
152,20,0,1056
152,21,0,1056
152,22,0,1056
152,23,0,1056
152,24,0,1056
152,25,0,1056
152,26,0,1056
152,27,0,1056
152,28,0,1056
152,29,0,1056
152,30,0,1056
152,31,0,1056
152,32,0,1056
152,33,0,1056
152,34,0,1056
152,35,0,1056
152,36,0,1056
152,37,0,1056
152,38,0,1056
152,39,0,1056
152,40,0,1056
152,41,0,1056
152,42,0,1056
152,43,0,1056
152,44,0,1056
152,45,0,1056
152,46,0,1056
152,47,0,1056
152,48,0,1056
152,49,0,1056
152,50,0,1056
152,51,0,1056
152,52,11,1056
152,53,11,1056
152,54,11,1056
152,55,0,1056
152,56,0,1056
152,57,0,1056
152,58,0,1056
152,59,0,1056
152,60,0,1056
152,61,0,1056
152,62,0,1056
152,63,0,1056
152,64,0,1056
152,65,0,1056
152,66,0,1056
152,67,0,1056
152,68,0,1056
152,69,0,1056
152,70,0,1056
152,71,0,1056
152,72,0,1056
152,73,0,1056
152,74,0,1056
152,75,0,1056
152,76,0,1056
152,77,0,1056
152,78,0,1056
152,79,0,1056
152,80,0,1056
152,81,0,1056
152,82,0,1056
152,83,0,1056
152,84,0,1056
152,85,0,1056
152,86,0,1056
152,87,0,1056
152,88,0,1056
152,89,0,1056
152,90,0,1056
152,91,0,1056
152,92,0,1056
152,93,0,1056
152,94,0,1056
152,95,0,1056
152,96,0,1056
153,1,0,1056
153,2,0,1056
153,3,0,1056
153,4,0,1056
153,5,0,1056
153,6,0,1056
153,7,0,1056
153,8,0,1056
153,9,0,1056
153,10,0,1056
153,11,0,1056
153,12,0,1056
153,13,0,1056
153,14,0,1056
153,15,0,1056
153,16,0,1056
153,17,0,1056
153,18,0,1056
153,19,0,1056
153,20,0,1056
153,21,0,1056
153,22,0,1056
153,23,0,1056
153,24,0,1056
153,25,0,1056
153,26,0,1056
153,27,0,1056
153,28,0,1056
153,29,0,1056
153,30,0,1056
153,31,0,1056
153,32,11,1056
153,33,11,1056
153,34,11,1056
153,35,0,1056
153,36,0,1056
153,37,0,1056
153,38,0,1056
153,39,0,1056
153,40,0,1056
153,41,0,1056
153,42,0,1056
153,43,0,1056
153,44,0,1056
153,45,0,1056
153,46,0,1056
153,47,0,1056
153,48,0,1056
153,49,0,1056
153,50,0,1056
153,51,0,1056
153,52,0,1056
153,53,0,1056
153,54,0,1056
153,55,0,1056
153,56,0,1056
153,57,0,1056
153,58,0,1056
153,59,0,1056
153,60,0,1056
153,61,0,1056
153,62,0,1056
153,63,0,1056
153,64,0,1056
153,65,0,1056
153,66,0,1056
153,67,0,1056
153,68,0,1056
153,69,0,1056
153,70,0,1056
153,71,0,1056
153,72,0,1056
153,73,0,1056
153,74,0,1056
153,75,0,1056
153,76,0,1056
153,77,0,1056
153,78,0,1056
153,79,0,1056
153,80,0,1056
153,81,0,1056
153,82,0,1056
153,83,0,1056
153,84,0,1056
153,85,0,1056
153,86,0,1056
153,87,0,1056
153,88,0,1056
153,89,0,1056
153,90,0,1056
153,91,0,1056
153,92,0,1056
153,93,0,1056
153,94,0,1056
153,95,0,1056
153,96,0,1056
154,1,0,1056
154,2,0,1056
154,3,0,1056
154,4,0,1056
154,5,0,1056
154,6,0,1056
154,7,0,1056
154,8,0,1056
154,9,0,1056
154,10,0,1056
154,11,0,1056
154,12,0,1056
154,13,0,1056
154,14,0,1056
154,15,0,1056
154,16,0,1056
154,17,0,1056
154,18,0,1056
154,19,0,1056
154,20,0,1056
154,21,0,1056
154,22,0,1056
154,23,0,1056
154,24,0,1056
154,25,0,1056
154,26,0,1056
154,27,0,1056
154,28,0,1056
154,29,0,1056
154,30,0,1056
154,31,11,1056
154,32,11,1056
154,33,11,1056
154,34,11,1056
154,35,11,1056
154,36,11,1056
154,37,11,1056
154,38,11,1056
154,39,0,1056
154,40,0,1056
154,41,0,1056
154,42,0,1056
154,43,0,1056
154,44,0,1056
154,45,0,1056
154,46,0,1056
154,47,0,1056
154,48,0,1056
154,49,0,1056
154,50,0,1056
154,51,0,1056
154,52,0,1056
154,53,0,1056
154,54,0,1056
154,55,0,1056
154,56,0,1056
154,57,0,1056
154,58,0,1056
154,59,0,1056
154,60,0,1056
154,61,0,1056
154,62,0,1056
154,63,0,1056
154,64,0,1056
154,65,0,1056
154,66,0,1056
154,67,0,1056
154,68,0,1056
154,69,0,1056
154,70,0,1056
154,71,0,1056
154,72,0,1056
154,73,0,1056
154,74,0,1056
154,75,0,1056
154,76,0,1056
154,77,0,1056
154,78,0,1056
154,79,0,1056
154,80,0,1056
154,81,0,1056
154,82,0,1056
154,83,0,1056
154,84,0,1056
154,85,0,1056
154,86,0,1056
154,87,0,1056
154,88,0,1056
154,89,0,1056
154,90,0,1056
154,91,0,1056
154,92,0,1056
154,93,0,1056
154,94,0,1056
154,95,0,1056
154,96,0,1056
155,1,0,1056
155,2,0,1056
155,3,0,1056
155,4,0,1056
155,5,0,1056
155,6,0,1056
155,7,0,1056
155,8,0,1056
155,9,0,1056
155,10,0,1056
155,11,0,1056
155,12,0,1056
155,13,0,1056
155,14,0,1056
155,15,0,1056
155,16,0,1056
155,17,0,1056
155,18,0,1056
155,19,0,1056
155,20,0,1056
155,21,0,1056
155,22,0,1056
155,23,0,1056
155,24,0,1056
155,25,0,1056
155,26,0,1056
155,27,11,1056
155,28,11,1056
155,29,11,1056
155,30,11,1056
155,31,0,1056
155,32,0,1056
155,33,0,1056
155,34,0,1056
155,35,0,1056
155,36,0,1056
155,37,0,1056
155,38,0,1056
155,39,0,1056
155,40,0,1056
155,41,0,1056
155,42,0,1056
155,43,0,1056
155,44,0,1056
155,45,0,1056
155,46,0,1056
155,47,0,1056
155,48,0,1056
155,49,0,1056
155,50,0,1056
155,51,0,1056
155,52,0,1056
155,53,0,1056
155,54,0,1056
155,55,0,1056
155,56,0,1056
155,57,0,1056
155,58,0,1056
155,59,0,1056
155,60,0,1056
155,61,0,1056
155,62,0,1056
155,63,0,1056
155,64,0,1056
155,65,0,1056
155,66,0,1056
155,67,0,1056
155,68,0,1056
155,69,0,1056
155,70,0,1056
155,71,0,1056
155,72,0,1056
155,73,0,1056
155,74,0,1056
155,75,0,1056
155,76,0,1056
155,77,0,1056
155,78,0,1056
155,79,0,1056
155,80,0,1056
155,81,0,1056
155,82,0,1056
155,83,0,1056
155,84,0,1056
155,85,0,1056
155,86,0,1056
155,87,0,1056
155,88,0,1056
155,89,0,1056
155,90,0,1056
155,91,0,1056
155,92,0,1056
155,93,0,1056
155,94,0,1056
155,95,0,1056
155,96,0,1056
156,1,0,1056
156,2,0,1056
156,3,0,1056
156,4,0,1056
156,5,0,1056
156,6,0,1056
156,7,0,1056
156,8,0,1056
156,9,0,1056
156,10,0,1056
156,11,0,1056
156,12,0,1056
156,13,0,1056
156,14,0,1056
156,15,0,1056
156,16,0,1056
156,17,0,1056
156,18,0,1056
156,19,0,1056
156,20,0,1056
156,21,0,1056
156,22,0,1056
156,23,0,1056
156,24,0,1056
156,25,0,1056
156,26,0,1056
156,27,0,1056
156,28,0,1056
156,29,0,1056
156,30,0,1056
156,31,0,1056
156,32,0,1056
156,33,0,1056
156,34,0,1056
156,35,0,1056
156,36,0,1056
156,37,0,1056
156,38,0,1056
156,39,0,1056
156,40,0,1056
156,41,0,1056
156,42,0,1056
156,43,0,1056
156,44,0,1056
156,45,0,1056
156,46,0,1056
156,47,0,1056
156,48,0,1056
156,49,0,1056
156,50,0,1056
156,51,0,1056
156,52,0,1056
156,53,0,1056
156,54,0,1056
156,55,0,1056
156,56,0,1056
156,57,0,1056
156,58,0,1056
156,59,0,1056
156,60,0,1056
156,61,0,1056
156,62,0,1056
156,63,0,1056
156,64,0,1056
156,65,0,1056
156,66,0,1056
156,67,0,1056
156,68,0,1056
156,69,0,1056
156,70,0,1056
156,71,0,1056
156,72,0,1056
156,73,0,1056
156,74,0,1056
156,75,0,1056
156,76,0,1056
156,77,0,1056
156,78,0,1056
156,79,0,1056
156,80,0,1056
156,81,0,1056
156,82,0,1056
156,83,0,1056
156,84,0,1056
156,85,0,1056
156,86,0,1056
156,87,0,1056
156,88,0,1056
156,89,0,1056
156,90,0,1056
156,91,0,1056
156,92,0,1056
156,93,0,1056
156,94,0,1056
156,95,0,1056
156,96,0,1056
157,1,0,1056
157,2,0,1056
157,3,0,1056
157,4,0,1056
157,5,0,1056
157,6,0,1056
157,7,0,1056
157,8,0,1056
157,9,0,1056
157,10,0,1056
157,11,0,1056
157,12,0,1056
157,13,0,1056
157,14,0,1056
157,15,0,1056
157,16,0,1056
157,17,0,1056
157,18,0,1056
157,19,0,1056
157,20,0,1056
157,21,0,1056
157,22,0,1056
157,23,0,1056
157,24,0,1056
157,25,0,1056
157,26,0,1056
157,27,0,1056
157,28,0,1056
157,29,0,1056
157,30,0,1056
157,31,0,1056
157,32,0,1056
157,33,0,1056
157,34,0,1056
157,35,0,1056
157,36,0,1056
157,37,0,1056
157,38,0,1056
157,39,0,1056
157,40,0,1056
157,41,0,1056
157,42,0,1056
157,43,0,1056
157,44,0,1056
157,45,0,1056
157,46,0,1056
157,47,0,1056
157,48,0,1056
157,49,0,1056
157,50,0,1056
157,51,0,1056
157,52,0,1056
157,53,0,1056
157,54,0,1056
157,55,0,1056
157,56,0,1056
157,57,0,1056
157,58,0,1056
157,59,0,1056
157,60,0,1056
157,61,0,1056
157,62,0,1056
157,63,0,1056
157,64,0,1056
157,65,0,1056
157,66,0,1056
157,67,0,1056
157,68,0,1056
157,69,0,1056
157,70,0,1056
157,71,0,1056
157,72,0,1056
157,73,0,1056
157,74,0,1056
157,75,0,1056
157,76,0,1056
157,77,0,1056
157,78,0,1056
157,79,0,1056
157,80,0,1056
157,81,0,1056
157,82,0,1056
157,83,0,1056
157,84,0,1056
157,85,0,1056
157,86,0,1056
157,87,0,1056
157,88,0,1056
157,89,0,1056
157,90,0,1056
157,91,0,1056
157,92,0,1056
157,93,0,1056
157,94,0,1056
157,95,0,1056
157,96,0,1056
158,1,0,1056
158,2,0,1056
158,3,0,1056
158,4,0,1056
158,5,0,1056
158,6,0,1056
158,7,0,1056
158,8,0,1056
158,9,0,1056
158,10,0,1056
158,11,0,1056
158,12,0,1056
158,13,0,1056
158,14,0,1056
158,15,0,1056
158,16,0,1056
158,17,0,1056
158,18,0,1056
158,19,0,1056
158,20,0,1056
158,21,0,1056
158,22,0,1056
158,23,0,1056
158,24,0,1056
158,25,0,1056
158,26,0,1056
158,27,0,1056
158,28,0,1056
158,29,0,1056
158,30,0,1056
158,31,0,1056
158,32,0,1056
158,33,0,1056
158,34,0,1056
158,35,0,1056
158,36,11,1056
158,37,11,1056
158,38,11,1056
158,39,11,1056
158,40,0,1056
158,41,0,1056
158,42,0,1056
158,43,0,1056
158,44,0,1056
158,45,0,1056
158,46,0,1056
158,47,0,1056
158,48,0,1056
158,49,0,1056
158,50,0,1056
158,51,0,1056
158,52,0,1056
158,53,0,1056
158,54,0,1056
158,55,0,1056
158,56,0,1056
158,57,0,1056
158,58,0,1056
158,59,0,1056
158,60,0,1056
158,61,0,1056
158,62,0,1056
158,63,0,1056
158,64,0,1056
158,65,0,1056
158,66,0,1056
158,67,0,1056
158,68,0,1056
158,69,0,1056
158,70,0,1056
158,71,0,1056
158,72,0,1056
158,73,0,1056
158,74,0,1056
158,75,0,1056
158,76,0,1056
158,77,0,1056
158,78,0,1056
158,79,0,1056
158,80,0,1056
158,81,0,1056
158,82,0,1056
158,83,0,1056
158,84,0,1056
158,85,0,1056
158,86,0,1056
158,87,0,1056
158,88,0,1056
158,89,0,1056
158,90,0,1056
158,91,0,1056
158,92,0,1056
158,93,0,1056
158,94,0,1056
158,95,0,1056
158,96,0,1056
159,1,0,1056
159,2,0,1056
159,3,0,1056
159,4,0,1056
159,5,0,1056
159,6,0,1056
159,7,0,1056
159,8,0,1056
159,9,0,1056
159,10,0,1056
159,11,0,1056
159,12,0,1056
159,13,0,1056
159,14,0,1056
159,15,0,1056
159,16,0,1056
159,17,0,1056
159,18,0,1056
159,19,0,1056
159,20,0,1056
159,21,0,1056
159,22,0,1056
159,23,0,1056
159,24,0,1056
159,25,0,1056
159,26,0,1056
159,27,0,1056
159,28,0,1056
159,29,0,1056
159,30,0,1056
159,31,0,1056
159,32,0,1056
159,33,0,1056
159,34,0,1056
159,35,0,1056
159,36,0,1056
159,37,0,1056
159,38,0,1056
159,39,0,1056
159,40,0,1056
159,41,0,1056
159,42,0,1056
159,43,11,1056
159,44,11,1056
159,45,11,1056
159,46,11,1056
159,47,11,1056
159,48,11,1056
159,49,11,1056
159,50,0,1056
159,51,0,1056
159,52,0,1056
159,53,0,1056
159,54,0,1056
159,55,0,1056
159,56,0,1056
159,57,0,1056
159,58,0,1056
159,59,0,1056
159,60,0,1056
159,61,0,1056
159,62,0,1056
159,63,0,1056
159,64,0,1056
159,65,0,1056
159,66,0,1056
159,67,0,1056
159,68,0,1056
159,69,0,1056
159,70,0,1056
159,71,0,1056
159,72,0,1056
159,73,0,1056
159,74,0,1056
159,75,0,1056
159,76,0,1056
159,77,0,1056
159,78,0,1056
159,79,0,1056
159,80,0,1056
159,81,0,1056
159,82,0,1056
159,83,0,1056
159,84,0,1056
159,85,0,1056
159,86,0,1056
159,87,0,1056
159,88,0,1056
159,89,0,1056
159,90,0,1056
159,91,0,1056
159,92,0,1056
159,93,0,1056
159,94,0,1056
159,95,0,1056
159,96,0,1056
160,1,0,1056
160,2,0,1056
160,3,0,1056
160,4,0,1056
160,5,0,1056
160,6,0,1056
160,7,0,1056
160,8,0,1056
160,9,0,1056
160,10,0,1056
160,11,0,1056
160,12,0,1056
160,13,0,1056
160,14,0,1056
160,15,0,1056
160,16,0,1056
160,17,0,1056
160,18,0,1056
160,19,0,1056
160,20,0,1056
160,21,0,1056
160,22,0,1056
160,23,0,1056
160,24,0,1056
160,25,0,1056
160,26,0,1056
160,27,0,1056
160,28,0,1056
160,29,0,1056
160,30,0,1056
160,31,0,1056
160,32,0,1056
160,33,0,1056
160,34,0,1056
160,35,0,1056
160,36,0,1056
160,37,0,1056
160,38,0,1056
160,39,0,1056
160,40,0,1056
160,41,0,1056
160,42,0,1056
160,43,0,1056
160,44,0,1056
160,45,0,1056
160,46,0,1056
160,47,0,1056
160,48,0,1056
160,49,0,1056
160,50,0,1056
160,51,0,1056
160,52,0,1056
160,53,0,1056
160,54,0,1056
160,55,11,1056
160,56,11,1056
160,57,11,1056
160,58,11,1056
160,59,0,1056
160,60,0,1056
160,61,0,1056
160,62,0,1056
160,63,0,1056
160,64,0,1056
160,65,0,1056
160,66,0,1056
160,67,0,1056
160,68,0,1056
160,69,0,1056
160,70,0,1056
160,71,0,1056
160,72,0,1056
160,73,0,1056
160,74,0,1056
160,75,0,1056
160,76,0,1056
160,77,0,1056
160,78,0,1056
160,79,0,1056
160,80,0,1056
160,81,0,1056
160,82,0,1056
160,83,0,1056
160,84,0,1056
160,85,0,1056
160,86,0,1056
160,87,0,1056
160,88,0,1056
160,89,0,1056
160,90,0,1056
160,91,0,1056
160,92,0,1056
160,93,0,1056
160,94,0,1056
160,95,0,1056
160,96,0,1056
161,1,0,1056
161,2,0,1056
161,3,0,1056
161,4,0,1056
161,5,0,1056
161,6,0,1056
161,7,0,1056
161,8,0,1056
161,9,0,1056
161,10,0,1056
161,11,0,1056
161,12,0,1056
161,13,0,1056
161,14,0,1056
161,15,0,1056
161,16,0,1056
161,17,0,1056
161,18,0,1056
161,19,0,1056
161,20,0,1056
161,21,0,1056
161,22,0,1056
161,23,0,1056
161,24,0,1056
161,25,0,1056
161,26,0,1056
161,27,0,1056
161,28,0,1056
161,29,0,1056
161,30,0,1056
161,31,0,1056
161,32,0,1056
161,33,0,1056
161,34,0,1056
161,35,0,1056
161,36,0,1056
161,37,0,1056
161,38,0,1056
161,39,0,1056
161,40,0,1056
161,41,0,1056
161,42,0,1056
161,43,0,1056
161,44,0,1056
161,45,0,1056
161,46,0,1056
161,47,0,1056
161,48,0,1056
161,49,0,1056
161,50,0,1056
161,51,0,1056
161,52,11,1056
161,53,11,1056
161,54,11,1056
161,55,11,1056
161,56,0,1056
161,57,0,1056
161,58,0,1056
161,59,0,1056
161,60,0,1056
161,61,0,1056
161,62,0,1056
161,63,0,1056
161,64,0,1056
161,65,0,1056
161,66,0,1056
161,67,0,1056
161,68,0,1056
161,69,0,1056
161,70,0,1056
161,71,0,1056
161,72,0,1056
161,73,0,1056
161,74,0,1056
161,75,0,1056
161,76,0,1056
161,77,0,1056
161,78,0,1056
161,79,0,1056
161,80,0,1056
161,81,0,1056
161,82,0,1056
161,83,0,1056
161,84,0,1056
161,85,0,1056
161,86,0,1056
161,87,0,1056
161,88,0,1056
161,89,0,1056
161,90,0,1056
161,91,0,1056
161,92,0,1056
161,93,0,1056
161,94,0,1056
161,95,0,1056
161,96,0,1056
162,1,0,1056
162,2,0,1056
162,3,0,1056
162,4,0,1056
162,5,0,1056
162,6,0,1056
162,7,0,1056
162,8,0,1056
162,9,0,1056
162,10,0,1056
162,11,0,1056
162,12,0,1056
162,13,0,1056
162,14,0,1056
162,15,0,1056
162,16,0,1056
162,17,0,1056
162,18,0,1056
162,19,0,1056
162,20,0,1056
162,21,0,1056
162,22,0,1056
162,23,0,1056
162,24,0,1056
162,25,0,1056
162,26,0,1056
162,27,0,1056
162,28,0,1056
162,29,0,1056
162,30,0,1056
162,31,0,1056
162,32,0,1056
162,33,0,1056
162,34,0,1056
162,35,0,1056
162,36,0,1056
162,37,0,1056
162,38,0,1056
162,39,0,1056
162,40,0,1056
162,41,0,1056
162,42,0,1056
162,43,0,1056
162,44,0,1056
162,45,0,1056
162,46,0,1056
162,47,0,1056
162,48,0,1056
162,49,0,1056
162,50,0,1056
162,51,0,1056
162,52,0,1056
162,53,0,1056
162,54,11,1056
162,55,11,1056
162,56,11,1056
162,57,11,1056
162,58,0,1056
162,59,0,1056
162,60,0,1056
162,61,0,1056
162,62,0,1056
162,63,0,1056
162,64,0,1056
162,65,0,1056
162,66,0,1056
162,67,0,1056
162,68,0,1056
162,69,0,1056
162,70,0,1056
162,71,0,1056
162,72,0,1056
162,73,0,1056
162,74,0,1056
162,75,0,1056
162,76,0,1056
162,77,0,1056
162,78,0,1056
162,79,0,1056
162,80,0,1056
162,81,0,1056
162,82,0,1056
162,83,0,1056
162,84,0,1056
162,85,0,1056
162,86,0,1056
162,87,0,1056
162,88,0,1056
162,89,0,1056
162,90,0,1056
162,91,0,1056
162,92,0,1056
162,93,0,1056
162,94,0,1056
162,95,0,1056
162,96,0,1056
163,1,0,1056
163,2,0,1056
163,3,0,1056
163,4,0,1056
163,5,0,1056
163,6,0,1056
163,7,0,1056
163,8,0,1056
163,9,0,1056
163,10,0,1056
163,11,0,1056
163,12,0,1056
163,13,0,1056
163,14,0,1056
163,15,0,1056
163,16,0,1056
163,17,0,1056
163,18,0,1056
163,19,0,1056
163,20,0,1056
163,21,0,1056
163,22,0,1056
163,23,0,1056
163,24,0,1056
163,25,0,1056
163,26,0,1056
163,27,0,1056
163,28,0,1056
163,29,0,1056
163,30,0,1056
163,31,0,1056
163,32,0,1056
163,33,0,1056
163,34,0,1056
163,35,0,1056
163,36,0,1056
163,37,0,1056
163,38,0,1056
163,39,0,1056
163,40,0,1056
163,41,0,1056
163,42,0,1056
163,43,0,1056
163,44,0,1056
163,45,0,1056
163,46,0,1056
163,47,0,1056
163,48,0,1056
163,49,0,1056
163,50,0,1056
163,51,0,1056
163,52,0,1056
163,53,0,1056
163,54,0,1056
163,55,0,1056
163,56,0,1056
163,57,0,1056
163,58,0,1056
163,59,0,1056
163,60,0,1056
163,61,0,1056
163,62,0,1056
163,63,0,1056
163,64,0,1056
163,65,0,1056
163,66,0,1056
163,67,0,1056
163,68,0,1056
163,69,0,1056
163,70,0,1056
163,71,0,1056
163,72,0,1056
163,73,0,1056
163,74,0,1056
163,75,0,1056
163,76,0,1056
163,77,0,1056
163,78,0,1056
163,79,0,1056
163,80,0,1056
163,81,0,1056
163,82,0,1056
163,83,0,1056
163,84,0,1056
163,85,0,1056
163,86,0,1056
163,87,0,1056
163,88,0,1056
163,89,0,1056
163,90,0,1056
163,91,0,1056
163,92,0,1056
163,93,0,1056
163,94,0,1056
163,95,0,1056
163,96,0,1056
164,1,0,1056
164,2,0,1056
164,3,0,1056
164,4,0,1056
164,5,0,1056
164,6,0,1056
164,7,0,1056
164,8,0,1056
164,9,0,1056
164,10,0,1056
164,11,0,1056
164,12,0,1056
164,13,0,1056
164,14,0,1056
164,15,0,1056
164,16,0,1056
164,17,0,1056
164,18,0,1056
164,19,0,1056
164,20,0,1056
164,21,0,1056
164,22,0,1056
164,23,0,1056
164,24,0,1056
164,25,0,1056
164,26,0,1056
164,27,0,1056
164,28,0,1056
164,29,0,1056
164,30,0,1056
164,31,0,1056
164,32,0,1056
164,33,0,1056
164,34,0,1056
164,35,0,1056
164,36,0,1056
164,37,0,1056
164,38,0,1056
164,39,0,1056
164,40,0,1056
164,41,0,1056
164,42,0,1056
164,43,0,1056
164,44,0,1056
164,45,0,1056
164,46,0,1056
164,47,0,1056
164,48,0,1056
164,49,0,1056
164,50,0,1056
164,51,0,1056
164,52,0,1056
164,53,0,1056
164,54,0,1056
164,55,0,1056
164,56,0,1056
164,57,0,1056
164,58,0,1056
164,59,0,1056
164,60,0,1056
164,61,0,1056
164,62,0,1056
164,63,0,1056
164,64,0,1056
164,65,0,1056
164,66,0,1056
164,67,0,1056
164,68,0,1056
164,69,0,1056
164,70,0,1056
164,71,0,1056
164,72,0,1056
164,73,0,1056
164,74,0,1056
164,75,0,1056
164,76,0,1056
164,77,0,1056
164,78,0,1056
164,79,0,1056
164,80,0,1056
164,81,0,1056
164,82,0,1056
164,83,0,1056
164,84,0,1056
164,85,0,1056
164,86,0,1056
164,87,0,1056
164,88,0,1056
164,89,0,1056
164,90,0,1056
164,91,0,1056
164,92,0,1056
164,93,0,1056
164,94,0,1056
164,95,0,1056
164,96,0,1056
165,1,0,1056
165,2,0,1056
165,3,0,1056
165,4,0,1056
165,5,0,1056
165,6,0,1056
165,7,0,1056
165,8,0,1056
165,9,0,1056
165,10,0,1056
165,11,0,1056
165,12,0,1056
165,13,0,1056
165,14,0,1056
165,15,0,1056
165,16,0,1056
165,17,0,1056
165,18,0,1056
165,19,0,1056
165,20,0,1056
165,21,0,1056
165,22,0,1056
165,23,0,1056
165,24,0,1056
165,25,0,1056
165,26,0,1056
165,27,0,1056
165,28,0,1056
165,29,0,1056
165,30,0,1056
165,31,0,1056
165,32,0,1056
165,33,0,1056
165,34,0,1056
165,35,0,1056
165,36,11,1056
165,37,11,1056
165,38,11,1056
165,39,0,1056
165,40,0,1056
165,41,0,1056
165,42,0,1056
165,43,0,1056
165,44,0,1056
165,45,0,1056
165,46,0,1056
165,47,0,1056
165,48,0,1056
165,49,0,1056
165,50,0,1056
165,51,0,1056
165,52,0,1056
165,53,0,1056
165,54,0,1056
165,55,0,1056
165,56,0,1056
165,57,0,1056
165,58,0,1056
165,59,0,1056
165,60,0,1056
165,61,0,1056
165,62,0,1056
165,63,0,1056
165,64,0,1056
165,65,0,1056
165,66,0,1056
165,67,0,1056
165,68,0,1056
165,69,0,1056
165,70,0,1056
165,71,0,1056
165,72,0,1056
165,73,0,1056
165,74,0,1056
165,75,0,1056
165,76,0,1056
165,77,0,1056
165,78,0,1056
165,79,0,1056
165,80,0,1056
165,81,0,1056
165,82,0,1056
165,83,0,1056
165,84,0,1056
165,85,0,1056
165,86,0,1056
165,87,0,1056
165,88,0,1056
165,89,0,1056
165,90,0,1056
165,91,0,1056
165,92,0,1056
165,93,0,1056
165,94,0,1056
165,95,0,1056
165,96,0,1056
166,1,0,1056
166,2,0,1056
166,3,0,1056
166,4,0,1056
166,5,0,1056
166,6,0,1056
166,7,0,1056
166,8,0,1056
166,9,0,1056
166,10,0,1056
166,11,0,1056
166,12,0,1056
166,13,0,1056
166,14,0,1056
166,15,0,1056
166,16,0,1056
166,17,0,1056
166,18,0,1056
166,19,0,1056
166,20,0,1056
166,21,0,1056
166,22,0,1056
166,23,0,1056
166,24,0,1056
166,25,0,1056
166,26,0,1056
166,27,0,1056
166,28,0,1056
166,29,0,1056
166,30,0,1056
166,31,0,1056
166,32,0,1056
166,33,0,1056
166,34,0,1056
166,35,0,1056
166,36,0,1056
166,37,0,1056
166,38,0,1056
166,39,0,1056
166,40,11,1056
166,41,11,1056
166,42,11,1056
166,43,11,1056
166,44,11,1056
166,45,0,1056
166,46,0,1056
166,47,0,1056
166,48,0,1056
166,49,0,1056
166,50,0,1056
166,51,0,1056
166,52,0,1056
166,53,0,1056
166,54,0,1056
166,55,0,1056
166,56,0,1056
166,57,0,1056
166,58,0,1056
166,59,0,1056
166,60,0,1056
166,61,0,1056
166,62,0,1056
166,63,0,1056
166,64,0,1056
