date,time,p_w
84,39,15474.96
84,40,15474.96
84,41,17971.2
84,42,17971.2
84,43,17971.2
84,44,17971.2
84,45,14736.48
84,46,14736.48
84,47,14736.48
84,48,14736.48
84,49,13919.76
84,50,13919.76
84,51,13919.76
84,52,13919.76
84,53,17865.36
84,54,17865.36
84,55,17865.36
84,56,17865.36
84,57,10689.12
84,58,10689.12
84,59,10689.12
84,60,10689.12
84,61,8981.52
84,62,8981.52
84,63,8981.52
84,64,8981.52
84,65,5736.72
84,66,5736.72
84,67,5736.72
84,68,5736.72
84,69,294.0
84,70,294.0
84,71,294.0
84,72,294.0
84,73,0.0
84,74,0.0
84,75,0.0
84,76,0.0
84,77,0.0
84,78,0.0
84,79,0.0
84,80,0.0
84,81,0.0
84,82,0.0
84,83,0.0
84,84,0.0
84,85,0.0
84,86,0.0
84,87,0.0
84,88,0.0
84,89,0.0
84,90,0.0
84,91,0.0
84,92,0.0
84,93,0.0
84,94,0.0
84,95,0.0
84,96,0.0
85,1,0.0
85,2,0.0
85,3,0.0
85,4,0.0
85,5,0.0
85,6,0.0
85,7,0.0
85,8,0.0
85,9,0.0
85,10,0.0
85,11,0.0
85,12,0.0
85,13,0.0
85,14,0.0
85,15,0.0
85,16,0.0
85,17,0.0
85,18,0.0
85,19,0.0
85,20,0.0
85,21,0.0
85,22,0.0
85,23,0.0
85,24,0.0
85,25,1112.16
85,26,1112.16
85,27,1112.16
85,28,1112.16
85,29,7020.72
85,30,7020.72
85,31,7020.72
85,32,7020.72
85,33,11816.64
85,34,11816.64
85,35,11816.64
85,36,11816.64
85,37,15345.84
85,38,15345.84
85,39,15345.84
85,40,15345.84
85,41,2440.8
85,42,2440.8
85,43,2440.8
85,44,2440.8
85,45,2046.0
85,46,2046.0
85,47,2046.0
85,48,2046.0
85,49,1202.64
85,50,1202.64
85,51,1202.64
85,52,1202.64
85,53,828.0
85,54,828.0
85,55,828.0
85,56,828.0
85,57,1241.76
85,58,1241.76
85,59,1241.76
85,60,1241.76
85,61,941.76
85,62,941.76
85,63,941.76
85,64,941.76
85,65,2221.68
85,66,2221.68
85,67,2221.68
85,68,2221.68
85,69,492.0
85,70,492.0
85,71,492.0
85,72,492.0
85,73,0.0
85,74,0.0
85,75,0.0
85,76,0.0
85,77,0.0
85,78,0.0
85,79,0.0
85,80,0.0
85,81,0.0
85,82,0.0
85,83,0.0
85,84,0.0
85,85,0.0
85,86,0.0
85,87,0.0
85,88,0.0
85,89,0.0
85,90,0.0
85,91,0.0
85,92,0.0
85,93,0.0
85,94,0.0
85,95,0.0
85,96,0.0
86,1,0.0
86,2,0.0
86,3,0.0
86,4,0.0
86,5,0.0
86,6,0.0
86,7,0.0
86,8,0.0
86,9,0.0
86,10,0.0
86,11,0.0
86,12,0.0
86,13,0.0
86,14,0.0
86,15,0.0
86,16,0.0
86,17,0.0
86,18,0.0
86,19,0.0
86,20,0.0
86,21,0.0
86,22,0.0
86,23,0.0
86,24,0.0
86,25,418.56
86,26,418.56
86,27,418.56
86,28,418.56
86,29,587.04
86,30,587.04
86,31,587.04
86,32,587.04
86,33,6060.96
86,34,6060.96
86,35,6060.96
86,36,6060.96
86,37,9579.36
86,38,9579.36
86,39,9579.36
86,40,9579.36
86,41,10395.36
86,42,10395.36
86,43,10395.36
86,44,10395.36
86,45,19597.68
86,46,19597.68
86,47,19597.68
86,48,19597.68
86,49,19247.52
86,50,19247.52
86,51,19247.52
86,52,19247.52
86,53,16006.8
86,54,16006.8
86,55,16006.8
86,56,16006.8
86,57,12432.96
86,58,12432.96
86,59,12432.96
86,60,12432.96
86,61,6448.8
86,62,6448.8
86,63,6448.8
86,64,6448.8
86,65,1603.44
86,66,1603.44
86,67,1603.44
86,68,1603.44
86,69,283.68
86,70,283.68
86,71,283.68
86,72,283.68
86,73,0.0
86,74,0.0
86,75,0.0
86,76,0.0
86,77,0.0
86,78,0.0
86,79,0.0
86,80,0.0
86,81,0.0
86,82,0.0
86,83,0.0
86,84,0.0
86,85,0.0
86,86,0.0
86,87,0.0
86,88,0.0
86,89,0.0
86,90,0.0
86,91,0.0
86,92,0.0
86,93,0.0
86,94,0.0
86,95,0.0
86,96,0.0
87,1,0.0
87,2,0.0
87,3,0.0
87,4,0.0
87,5,0.0
87,6,0.0
87,7,0.0
87,8,0.0
87,9,0.0
87,10,0.0
87,11,0.0
87,12,0.0
87,13,0.0
87,14,0.0
87,15,0.0
87,16,0.0
87,17,0.0
87,18,0.0
87,19,0.0
87,20,0.0
87,21,0.0
87,22,0.0
87,23,0.0
87,24,0.0
87,25,859.2
87,26,859.2
87,27,859.2
87,28,859.2
87,29,2351.04
87,30,2351.04
87,31,2351.04
87,32,2351.04
87,33,3555.12
87,34,3555.12
87,35,3555.12
87,36,3555.12
87,37,3335.04
87,38,3335.04
87,39,3335.04
87,40,3335.04
87,41,9320.64
87,42,9320.64
87,43,9320.64
87,44,9320.64
87,45,6276.48
87,46,6276.48
87,47,6276.48
87,48,6276.48
87,49,7131.6
87,50,7131.6
87,51,7131.6
87,52,7131.6
87,53,5999.52
87,54,5999.52
87,55,5999.52
87,56,5999.52
87,57,3687.12
87,58,3687.12
87,59,3687.12
87,60,3687.12
87,61,1197.36
87,62,1197.36
87,63,1197.36
87,64,1197.36
87,65,1776.48
87,66,1776.48
87,67,1776.48
87,68,1776.48
87,69,226.32
87,70,226.32
87,71,226.32
87,72,226.32
87,73,0.0
87,74,0.0
87,75,0.0
87,76,0.0
87,77,0.0
87,78,0.0
87,79,0.0
87,80,0.0
87,81,0.0
87,82,0.0
87,83,0.0
87,84,0.0
87,85,0.0
87,86,0.0
87,87,0.0
87,88,0.0
87,89,0.0
87,90,0.0
87,91,0.0
87,92,0.0
87,93,0.0
87,94,0.0
87,95,0.0
87,96,0.0
88,1,0.0
88,2,0.0
88,3,0.0
88,4,0.0
88,5,0.0
88,6,0.0
88,7,0.0
88,8,0.0
88,9,0.0
88,10,0.0
88,11,0.0
88,12,0.0
88,13,0.0
88,14,0.0
88,15,0.0
88,16,0.0
88,17,0.0
88,18,0.0
88,19,0.0
88,20,0.0
88,21,0.0
88,22,0.0
88,23,0.0
88,24,0.0
88,25,1325.28
88,26,1325.28
88,27,1325.28
88,28,1325.28
88,29,3111.84
88,30,3111.84
88,31,3111.84
88,32,3111.84
88,33,8738.4
88,34,8738.4
88,35,8738.4
88,36,8738.4
88,37,6340.32
88,38,6340.32
88,39,6340.32
88,40,6340.32
88,41,13190.4
88,42,13190.4
88,43,13190.4
88,44,13190.4
88,45,12126.0
88,46,12126.0
88,47,12126.0
88,48,12126.0
88,49,10853.52
88,50,10853.52
88,51,10853.52
88,52,10853.52
88,53,2926.56
88,54,2926.56
88,55,2926.56
88,56,2926.56
88,57,2820.72
88,58,2820.72
88,59,2820.72
88,60,2820.72
88,61,10797.12
88,62,10797.12
88,63,10797.12
88,64,10797.12
88,65,5145.6
88,66,5145.6
88,67,5145.6
88,68,5145.6
88,69,704.4
88,70,704.4
88,71,704.4
88,72,704.4
88,73,0.0
88,74,0.0
88,75,0.0
88,76,0.0
88,77,0.0
88,78,0.0
88,79,0.0
88,80,0.0
88,81,0.0
88,82,0.0
88,83,0.0
88,84,0.0
88,85,0.0
88,86,0.0
88,87,0.0
88,88,0.0
88,89,0.0
88,90,0.0
88,91,0.0
88,92,0.0
88,93,0.0
88,94,0.0
88,95,0.0
88,96,0.0
89,1,0.0
89,2,0.0
89,3,0.0
89,4,0.0
89,5,0.0
89,6,0.0
89,7,0.0
89,8,0.0
89,9,0.0
89,10,0.0
89,11,0.0
89,12,0.0
89,13,0.0
89,14,0.0
89,15,0.0
89,16,0.0
89,17,0.0
89,18,0.0
89,19,0.0
89,20,0.0
89,21,0.0
89,22,0.0
89,23,0.0
89,24,0.0
89,25,1912.8
89,26,1912.8
89,27,1912.8
89,28,1912.8
89,29,7258.56
89,30,7258.56
89,31,7258.56
89,32,7258.56
89,33,9549.84
89,34,9549.84
89,35,9549.84
89,36,9549.84
89,37,7933.68
89,38,7933.68
89,39,7933.68
89,40,7933.68
89,41,5733.6
89,42,5733.6
89,43,5733.6
89,44,5733.6
89,45,9534.96
89,46,9534.96
89,47,9534.96
89,48,9534.96
89,49,12570.0
89,50,12570.0
89,51,12570.0
89,52,12570.0
89,53,17717.76
89,54,17717.76
89,55,17717.76
89,56,17717.76
89,57,660.24
89,58,660.24
89,59,660.24
89,60,660.24
89,61,2308.56
89,62,2308.56
89,63,2308.56
89,64,2308.56
89,65,436.32
89,66,436.32
89,67,436.32
89,68,436.32
89,69,301.44
89,70,301.44
89,71,301.44
89,72,301.44
89,73,0.0
89,74,0.0
89,75,0.0
89,76,0.0
89,77,0.0
89,78,0.0
89,79,0.0
89,80,0.0
89,81,0.0
89,82,0.0
89,83,0.0
89,84,0.0
89,85,0.0
89,86,0.0
89,87,0.0
89,88,0.0
89,89,0.0
89,90,0.0
89,91,0.0
89,92,0.0
89,93,0.0
89,94,0.0
89,95,0.0
89,96,0.0
90,1,0.0
90,2,0.0
90,3,0.0
90,4,0.0
90,5,0.0
90,6,0.0
90,7,0.0
90,8,0.0
90,9,0.0
90,10,0.0
90,11,0.0
90,12,0.0
90,13,0.0
90,14,0.0
90,15,0.0
90,16,0.0
90,17,0.0
90,18,0.0
90,19,0.0
90,20,0.0
90,21,0.0
90,22,0.0
90,23,0.0
90,24,0.0
90,25,1925.28
90,26,1925.28
90,27,1925.28
90,28,1925.28
90,29,7127.52
90,30,7127.52
90,31,7127.52
90,32,7127.52
90,33,12637.92
90,34,12637.92
90,35,12637.92
90,36,12637.92
90,37,14520.96
90,38,14520.96
90,39,14520.96
90,40,14520.96
90,41,7789.68
90,42,7789.68
90,43,7789.68
90,44,7789.68
90,45,5393.76
90,46,5393.76
90,47,5393.76
90,48,5393.76
90,49,15288.0
90,50,15288.0
90,51,15288.0
90,52,15288.0
90,53,851.76
90,54,851.76
90,55,851.76
90,56,851.76
90,57,13813.44
90,58,13813.44
90,59,13813.44
90,60,13813.44
90,61,10758.48
90,62,10758.48
90,63,10758.48
90,64,10758.48
90,65,5738.64
90,66,5738.64
90,67,5738.64
90,68,5738.64
90,69,853.44
90,70,853.44
90,71,853.44
90,72,853.44
90,73,0.0
90,74,0.0
90,75,0.0
90,76,0.0
90,77,0.0
90,78,0.0
90,79,0.0
90,80,0.0
90,81,0.0
90,82,0.0
90,83,0.0
90,84,0.0
90,85,0.0
90,86,0.0
90,87,0.0
90,88,0.0
90,89,0.0
90,90,0.0
90,91,0.0
90,92,0.0
90,93,0.0
90,94,0.0
90,95,0.0
90,96,0.0
91,1,0.0
91,2,0.0
91,3,0.0
91,4,0.0
91,5,0.0
91,6,0.0
91,7,0.0
91,8,0.0
91,9,0.0
91,10,0.0
91,11,0.0
91,12,0.0
91,13,0.0
91,14,0.0
91,15,0.0
91,16,0.0
91,17,0.0
91,18,0.0
91,19,0.0
91,20,0.0
91,21,0.0
91,22,0.0
91,23,0.0
91,24,0.0
91,25,538.32
91,26,538.32
91,27,538.32
91,28,538.32
91,29,1129.2
91,30,1129.2
91,31,1129.2
91,32,1129.2
91,33,957.36
91,34,957.36
91,35,957.36
91,36,957.36
91,37,1823.52
91,38,1823.52
91,39,1823.52
91,40,1823.52
91,41,2000.16
91,42,2000.16
91,43,2000.16
91,44,2000.16
91,45,3847.44
91,46,3847.44
91,47,3847.44
91,48,3847.44
91,49,4273.2
91,50,4273.2
91,51,4273.2
91,52,4273.2
91,53,7240.32
91,54,7240.32
91,55,7240.32
91,56,7240.32
91,57,6453.36
91,58,6453.36
91,59,6453.36
91,60,6453.36
91,61,6145.44
91,62,6145.44
91,63,6145.44
91,64,6145.44
91,65,1474.08
91,66,1474.08
91,67,1474.08
91,68,1474.08
91,69,724.56
91,70,724.56
91,71,724.56
91,72,724.56
91,73,0.0
91,74,0.0
91,75,0.0
91,76,0.0
91,77,0.0
91,78,0.0
91,79,0.0
91,80,0.0
91,81,0.0
91,82,0.0
91,83,0.0
91,84,0.0
91,85,0.0
91,86,0.0
91,87,0.0
91,88,0.0
91,89,0.0
91,90,0.0
91,91,0.0
91,92,0.0
91,93,0.0
91,94,0.0
91,95,0.0
91,96,0.0
92,1,0.0
92,2,0.0
92,3,0.0
92,4,0.0
92,5,0.0
92,6,0.0
92,7,0.0
92,8,0.0
92,9,0.0
92,10,0.0
92,11,0.0
92,12,0.0
92,13,0.0
92,14,0.0
92,15,0.0
92,16,0.0
92,17,0.0
92,18,0.0
92,19,0.0
92,20,0.0
92,21,0.0
92,22,0.0
92,23,0.0
92,24,0.0
92,25,1503.6
92,26,1503.6
92,27,1503.6
92,28,1503.6
92,29,4381.2
92,30,4381.2
92,31,4381.2
92,32,4381.2
92,33,10468.56
92,34,10468.56
92,35,10468.56
92,36,10468.56
92,37,11801.76
92,38,11801.76
92,39,11801.76
92,40,11801.76
92,41,18189.12
92,42,18189.12
92,43,18189.12
92,44,18189.12
92,45,19253.52
92,46,19253.52
92,47,19253.52
92,48,19253.52
92,49,19071.36
92,50,19071.36
92,51,19071.36
92,52,19071.36
92,53,17550.48
92,54,17550.48
92,55,17550.48
92,56,17550.48
92,57,14952.48
92,58,14952.48
92,59,14952.48
92,60,14952.48
92,61,10946.88
92,62,10946.88
92,63,10946.88
92,64,10946.88
92,65,5745.36
92,66,5745.36
92,67,5745.36
92,68,5745.36
92,69,866.64
92,70,866.64
92,71,866.64
92,72,866.64
92,73,0.0
92,74,0.0
92,75,0.0
92,76,0.0
92,77,0.0
92,78,0.0
92,79,0.0
92,80,0.0
92,81,0.0
92,82,0.0
92,83,0.0
92,84,0.0
92,85,0.0
92,86,0.0
92,87,0.0
92,88,0.0
92,89,0.0
92,90,0.0
92,91,0.0
92,92,0.0
92,93,0.0
92,94,0.0
92,95,0.0
92,96,0.0
93,1,0.0
93,2,0.0
93,3,0.0
93,4,0.0
93,5,0.0
93,6,0.0
93,7,0.0
93,8,0.0
93,9,0.0
93,10,0.0
93,11,0.0
93,12,0.0
93,13,0.0
93,14,0.0
93,15,0.0
93,16,0.0
93,17,0.0
93,18,0.0
93,19,0.0
93,20,0.0
93,21,0.0
93,22,0.0
93,23,0.0
93,24,0.0
93,25,1525.92
93,26,1525.92
93,27,1525.92
93,28,1525.92
93,29,6752.16
93,30,6752.16
93,31,6752.16
93,32,6752.16
93,33,12365.28
93,34,12365.28
93,35,12365.28
93,36,12365.28
93,37,15679.68
93,38,15679.68
93,39,15679.68
93,40,15679.68
93,41,16799.28
93,42,16799.28
93,43,16799.28
93,44,16799.28
93,45,16636.08
93,46,16636.08
93,47,16636.08
93,48,16636.08
93,49,14467.44
93,50,14467.44
93,51,14467.44
93,52,14467.44
93,53,8490.24
93,54,8490.24
93,55,8490.24
93,56,8490.24
93,57,6620.64
93,58,6620.64
93,59,6620.64
93,60,6620.64
93,61,4993.44
93,62,4993.44
93,63,4993.44
93,64,4993.44
93,65,2092.32
93,66,2092.32
93,67,2092.32
93,68,2092.32
93,69,578.88
93,70,578.88
93,71,578.88
93,72,578.88
93,73,0.0
93,74,0.0
93,75,0.0
93,76,0.0
93,77,0.0
93,78,0.0
93,79,0.0
93,80,0.0
93,81,0.0
93,82,0.0
93,83,0.0
93,84,0.0
93,85,0.0
93,86,0.0
93,87,0.0
93,88,0.0
93,89,0.0
93,90,0.0
93,91,0.0
93,92,0.0
93,93,0.0
93,94,0.0
93,95,0.0
93,96,0.0
94,1,0.0
94,2,0.0
94,3,0.0
94,4,0.0
94,5,0.0
94,6,0.0
94,7,0.0
94,8,0.0
94,9,0.0
94,10,0.0
94,11,0.0
94,12,0.0
94,13,0.0
94,14,0.0
94,15,0.0
94,16,0.0
94,17,0.0
94,18,0.0
94,19,0.0
94,20,0.0
94,21,0.0
94,22,0.0
94,23,0.0
94,24,0.0
94,25,278.4
94,26,278.4
94,27,278.4
94,28,278.4
94,29,1565.28
94,30,1565.28
94,31,1565.28
94,32,1565.28
94,33,4416.96
94,34,4416.96
94,35,4416.96
94,36,4416.96
94,37,6369.36
94,38,6369.36
94,39,6369.36
94,40,6369.36
94,41,11851.44
94,42,11851.44
94,43,11851.44
94,44,11851.44
94,45,10970.16
94,46,10970.16
94,47,10970.16
94,48,10970.16
94,49,10071.36
94,50,10071.36
94,51,10071.36
94,52,10071.36
94,53,12178.32
94,54,12178.32
94,55,12178.32
94,56,12178.32
94,57,5519.28
94,58,5519.28
94,59,5519.28
94,60,5519.28
94,61,3958.32
94,62,3958.32
94,63,3958.32
94,64,3958.32
94,65,1643.04
94,66,1643.04
94,67,1643.04
94,68,1643.04
94,69,168.0
94,70,168.0
94,71,168.0
94,72,168.0
94,73,0.0
94,74,0.0
94,75,0.0
94,76,0.0
94,77,0.0
94,78,0.0
94,79,0.0
94,80,0.0
94,81,0.0
94,82,0.0
94,83,0.0
94,84,0.0
94,85,0.0
94,86,0.0
94,87,0.0
94,88,0.0
94,89,0.0
94,90,0.0
94,91,0.0
94,92,0.0
94,93,0.0
94,94,0.0
94,95,0.0
94,96,0.0
95,1,0.0
95,2,0.0
95,3,0.0
95,4,0.0
95,5,0.0
95,6,0.0
95,7,0.0
95,8,0.0
95,9,0.0
95,10,0.0
95,11,0.0
95,12,0.0
95,13,0.0
95,14,0.0
95,15,0.0
95,16,0.0
95,17,0.0
95,18,0.0
95,19,0.0
95,20,0.0
95,21,0.0
95,22,0.0
95,23,0.0
95,24,0.0
95,25,1324.56
95,26,1324.56
95,27,1324.56
95,28,1324.56
95,29,2256.72
95,30,2256.72
95,31,2256.72
95,32,2256.72
95,33,3972.0
95,34,3972.0
95,35,3972.0
95,36,3972.0
95,37,6864.24
95,38,6864.24
95,39,6864.24
95,40,6864.24
95,41,14705.28
95,42,14705.28
95,43,14705.28
95,44,14705.28
95,45,15991.68
95,46,15991.68
95,47,15991.68
95,48,15991.68
95,49,12468.24
95,50,12468.24
95,51,12468.24
95,52,12468.24
95,53,7192.08
95,54,7192.08
95,55,7192.08
95,56,7192.08
95,57,11989.92
95,58,11989.92
95,59,11989.92
95,60,11989.92
95,61,8554.8
95,62,8554.8
95,63,8554.8
95,64,8554.8
95,65,5155.68
95,66,5155.68
95,67,5155.68
95,68,5155.68
95,69,808.32
95,70,808.32
95,71,808.32
95,72,808.32
95,73,0.0
95,74,0.0
95,75,0.0
95,76,0.0
95,77,0.0
95,78,0.0
95,79,0.0
95,80,0.0
95,81,0.0
95,82,0.0
95,83,0.0
95,84,0.0
95,85,0.0
95,86,0.0
95,87,0.0
95,88,0.0
95,89,0.0
95,90,0.0
95,91,0.0
95,92,0.0
95,93,0.0
95,94,0.0
95,95,0.0
95,96,0.0
96,1,0.0
96,2,0.0
96,3,0.0
96,4,0.0
96,5,0.0
96,6,0.0
96,7,0.0
96,8,0.0
96,9,0.0
96,10,0.0
96,11,0.0
96,12,0.0
96,13,0.0
96,14,0.0
96,15,0.0
96,16,0.0
96,17,0.0
96,18,0.0
96,19,0.0
96,20,0.0
96,21,0.0
96,22,0.0
96,23,0.0
96,24,0.0
96,25,2436.72
96,26,2436.72
96,27,2436.72
96,28,2436.72
96,29,8040.48
96,30,8040.48
96,31,8040.48
96,32,8040.48
96,33,12990.96
96,34,12990.96
96,35,12990.96
96,36,12990.96
96,37,16674.0
96,38,16674.0
96,39,16674.0
96,40,16674.0
96,41,18978.0
96,42,18978.0
96,43,18978.0
96,44,18978.0
96,45,19735.44
96,46,19735.44
96,47,19735.44
96,48,19735.44
96,49,19425.36
96,50,19425.36
96,51,19425.36
96,52,19425.36
96,53,18181.2
96,54,18181.2
96,55,18181.2
96,56,18181.2
96,57,15199.2
96,58,15199.2
96,59,15199.2
96,60,15199.2
96,61,11042.16
96,62,11042.16
96,63,11042.16
96,64,11042.16
96,65,5854.08
96,66,5854.08
96,67,5854.08
96,68,5854.08
96,69,930.72
96,70,930.72
96,71,930.72
96,72,930.72
96,73,0.0
96,74,0.0
96,75,0.0
96,76,0.0
96,77,0.0
96,78,0.0
96,79,0.0
96,80,0.0
96,81,0.0
96,82,0.0
96,83,0.0
96,84,0.0
96,85,0.0
96,86,0.0
96,87,0.0
96,88,0.0
96,89,0.0
96,90,0.0
96,91,0.0
96,92,0.0
96,93,0.0
96,94,0.0
96,95,0.0
96,96,0.0
97,1,0.0
97,2,0.0
97,3,0.0
97,4,0.0
97,5,0.0
97,6,0.0
97,7,0.0
97,8,0.0
97,9,0.0
97,10,0.0
97,11,0.0
97,12,0.0
97,13,0.0
97,14,0.0
97,15,0.0
97,16,0.0
97,17,0.0
97,18,0.0
97,19,0.0
97,20,0.0
97,21,0.0
97,22,0.0
97,23,0.0
97,24,0.0
97,25,2441.28
97,26,2441.28
97,27,2441.28
97,28,2441.28
97,29,7855.44
97,30,7855.44
97,31,7855.44
97,32,7855.44
97,33,12557.52
97,34,12557.52
97,35,12557.52
97,36,12557.52
97,37,15993.84
97,38,15993.84
97,39,15993.84
97,40,15993.84
97,41,18051.36
97,42,18051.36
97,43,18051.36
97,44,18051.36
97,45,18981.84
97,46,18981.84
97,47,18981.84
97,48,18981.84
97,49,18741.6
97,50,18741.6
97,51,18741.6
97,52,18741.6
97,53,17412.0
97,54,17412.0
97,55,17412.0
97,56,17412.0
97,57,14030.16
97,58,14030.16
97,59,14030.16
97,60,14030.16
97,61,9955.68
97,62,9955.68
97,63,9955.68
97,64,9955.68
97,65,5660.64
97,66,5660.64
97,67,5660.64
97,68,5660.64
97,69,971.76
97,70,971.76
97,71,971.76
97,72,971.76
97,73,0.0
97,74,0.0
97,75,0.0
97,76,0.0
97,77,0.0
97,78,0.0
97,79,0.0
97,80,0.0
97,81,0.0
97,82,0.0
97,83,0.0
97,84,0.0
97,85,0.0
97,86,0.0
97,87,0.0
97,88,0.0
97,89,0.0
97,90,0.0
97,91,0.0
97,92,0.0
97,93,0.0
97,94,0.0
97,95,0.0
97,96,0.0
98,1,0.0
98,2,0.0
98,3,0.0
98,4,0.0
98,5,0.0
98,6,0.0
98,7,0.0
98,8,0.0
98,9,0.0
98,10,0.0
98,11,0.0
98,12,0.0
98,13,0.0
98,14,0.0
98,15,0.0
98,16,0.0
98,17,0.0
98,18,0.0
98,19,0.0
98,20,0.0
98,21,0.0
98,22,0.0
98,23,0.0
98,24,0.0
98,25,506.64
98,26,506.64
98,27,506.64
98,28,506.64
98,29,1945.68
98,30,1945.68
98,31,1945.68
98,32,1945.68
98,33,5760.0
98,34,5760.0
98,35,5760.0
98,36,5760.0
98,37,7616.4
98,38,7616.4
98,39,7616.4
98,40,7616.4
98,41,7519.92
98,42,7519.92
98,43,7519.92
98,44,7519.92
98,45,9261.12
98,46,9261.12
98,47,9261.12
98,48,9261.12
98,49,13487.04
98,50,13487.04
98,51,13487.04
98,52,13487.04
98,53,12948.72
98,54,12948.72
98,55,12948.72
98,56,12948.72
98,57,11862.48
98,58,11862.48
98,59,11862.48
98,60,11862.48
98,61,5566.08
98,62,5566.08
98,63,5566.08
98,64,5566.08
98,65,3879.12
98,66,3879.12
98,67,3879.12
98,68,3879.12
98,69,973.68
98,70,973.68
98,71,973.68
98,72,973.68
98,73,0.0
98,74,0.0
98,75,0.0
98,76,0.0
98,77,0.0
98,78,0.0
98,79,0.0
98,80,0.0
98,81,0.0
98,82,0.0
98,83,0.0
98,84,0.0
98,85,0.0
98,86,0.0
98,87,0.0
98,88,0.0
98,89,0.0
98,90,0.0
98,91,0.0
98,92,0.0
98,93,0.0
98,94,0.0
98,95,0.0
98,96,0.0
99,1,0.0
99,2,0.0
99,3,0.0
99,4,0.0
99,5,0.0
99,6,0.0
99,7,0.0
99,8,0.0
99,9,0.0
99,10,0.0
99,11,0.0
99,12,0.0
99,13,0.0
99,14,0.0
99,15,0.0
99,16,0.0
99,17,0.0
99,18,0.0
99,19,0.0
99,20,0.0
99,21,54.48
99,22,54.48
99,23,54.48
99,24,54.48
99,25,2282.4
99,26,2282.4
99,27,2282.4
99,28,2282.4
99,29,5460.48
99,30,5460.48
99,31,5460.48
99,32,5460.48
99,33,7852.8
99,34,7852.8
99,35,7852.8
99,36,7852.8
99,37,14172.48
99,38,14172.48
99,39,14172.48
99,40,14172.48
99,41,15745.92
99,42,15745.92
99,43,15745.92
99,44,15745.92
99,45,14584.08
99,46,14584.08
99,47,14584.08
99,48,14584.08
99,49,16452.48
99,50,16452.48
99,51,16452.48
99,52,16452.48
99,53,17461.92
99,54,17461.92
99,55,17461.92
99,56,17461.92
99,57,14411.28
99,58,14411.28
99,59,14411.28
99,60,14411.28
99,61,9775.44
99,62,9775.44
99,63,9775.44
99,64,9775.44
99,65,4664.64
99,66,4664.64
99,67,4664.64
99,68,4664.64
99,69,703.68
99,70,703.68
99,71,703.68
99,72,703.68
99,73,0.0
99,74,0.0
99,75,0.0
99,76,0.0
99,77,0.0
99,78,0.0
99,79,0.0
99,80,0.0
99,81,0.0
99,82,0.0
99,83,0.0
99,84,0.0
99,85,0.0
99,86,0.0
99,87,0.0
99,88,0.0
99,89,0.0
99,90,0.0
99,91,0.0
99,92,0.0
99,93,0.0
99,94,0.0
99,95,0.0
99,96,0.0
100,1,0.0
100,2,0.0
100,3,0.0
100,4,0.0
100,5,0.0
100,6,0.0
100,7,0.0
100,8,0.0
100,9,0.0
100,10,0.0
100,11,0.0
100,12,0.0
100,13,0.0
100,14,0.0
100,15,0.0
100,16,0.0
100,17,0.0
100,18,0.0
100,19,0.0
100,20,0.0
100,21,77.76
100,22,77.76
100,23,77.76
100,24,77.76
100,25,1725.6
100,26,1725.6
100,27,1725.6
100,28,1725.6
100,29,3350.88
100,30,3350.88
100,31,3350.88
100,32,3350.88
100,33,8156.64
100,34,8156.64
100,35,8156.64
100,36,8156.64
100,37,15123.36
100,38,15123.36
100,39,15123.36
100,40,15123.36
100,41,18627.36
100,42,18627.36
100,43,18627.36
100,44,18627.36
100,45,18629.28
100,46,18629.28
100,47,18629.28
100,48,18629.28
100,49,15374.64
100,50,15374.64
100,51,15374.64
100,52,15374.64
100,53,10781.52
100,54,10781.52
100,55,10781.52
100,56,10781.52
100,57,8483.76
100,58,8483.76
100,59,8483.76
100,60,8483.76
100,61,7297.68
100,62,7297.68
100,63,7297.68
100,64,7297.68
100,65,2614.32
100,66,2614.32
100,67,2614.32
100,68,2614.32
100,69,638.4
100,70,638.4
100,71,638.4
100,72,638.4
100,73,0.0
100,74,0.0
100,75,0.0
100,76,0.0
100,77,0.0
100,78,0.0
100,79,0.0
100,80,0.0
100,81,0.0
100,82,0.0
100,83,0.0
100,84,0.0
100,85,0.0
100,86,0.0
100,87,0.0
100,88,0.0
100,89,0.0
100,90,0.0
100,91,0.0
100,92,0.0
100,93,0.0
100,94,0.0
100,95,0.0
100,96,0.0
101,1,0.0
101,2,0.0
101,3,0.0
101,4,0.0
101,5,0.0
101,6,0.0
101,7,0.0
101,8,0.0
101,9,0.0
101,10,0.0
101,11,0.0
101,12,0.0
101,13,0.0
101,14,0.0
101,15,0.0
101,16,0.0
101,17,0.0
101,18,0.0
101,19,0.0
101,20,0.0
101,21,104.4
101,22,104.4
101,23,104.4
101,24,104.4
101,25,2769.6
101,26,2769.6
101,27,2769.6
101,28,2769.6
101,29,8366.4
101,30,8366.4
101,31,8366.4
101,32,8366.4
101,33,13377.36
101,34,13377.36
101,35,13377.36
101,36,13377.36
101,37,16112.88
101,38,16112.88
101,39,16112.88
101,40,16112.88
101,41,14128.56
101,42,14128.56
101,43,14128.56
101,44,14128.56
101,45,6879.12
101,46,6879.12
101,47,6879.12
101,48,6879.12
101,49,10575.36
101,50,10575.36
101,51,10575.36
101,52,10575.36
101,53,7180.32
101,54,7180.32
101,55,7180.32
101,56,7180.32
101,57,13294.32
101,58,13294.32
101,59,13294.32
101,60,13294.32
101,61,7624.8
101,62,7624.8
101,63,7624.8
101,64,7624.8
